at_least_one_address_in_amsterdam,deelnames_started_percentage_last_year,active_address_count,days_since_last_relocation,days_since_last_dienst_end,has_medebewoner,avg_percentage_maatregel,total_vermogen,afspraken_no_show_count_last_year,has_partner,applied_for_same_product_last_year,received_same_product_last_year,afspraken_no_contact_count_last_year,sum_inkomen_bruto,sum_inkomen_bruto_was_mean_imputed,original_model_score,reweighted_model_score,score_difference
1,4,2,90,0,1,10,-10000,0,0,1,0,0,0,1,0.5435689325661646,0.6300801884229764,-0.08651125585681185
1,4,2,90,0,1,10,-10000,0,0,1,0,1,1000,0,0.39296323317354076,0.36094757581092984,0.032015657362610916
1,4,2,90,0,1,10,-10000,0,0,1,0,1,1000,1,0.39296323317354076,0.36094757581092984,0.032015657362610916
1,4,2,90,0,1,10,-10000,0,0,1,0,1,0,0,0.4447791901853032,0.532941851372233,-0.08816266118692984
1,4,2,90,0,1,10,-10000,0,0,1,0,1,0,1,0.4447791901853032,0.532941851372233,-0.08816266118692984
1,4,2,90,0,1,10,-10000,0,0,1,1,0,1000,0,0.4737496710167447,0.42832823484455856,0.045421436172186136
1,4,2,90,0,1,10,-10000,0,0,1,1,0,1000,1,0.4737496710167447,0.42832823484455856,0.045421436172186136
1,4,2,90,0,1,10,-10000,0,0,1,1,0,0,0,0.5269706522842715,0.6021752982694224,-0.07520464598515086
1,4,2,90,0,1,10,-10000,0,0,1,1,0,0,1,0.5269706522842715,0.6021752982694224,-0.07520464598515086
1,4,2,90,0,1,10,-10000,0,0,1,1,1,1000,0,0.3771636268292155,0.3341938238770884,0.0429698029521271
1,4,2,90,0,1,10,-10000,0,0,1,1,1,1000,1,0.3771636268292155,0.3341938238770884,0.0429698029521271
1,4,2,90,0,1,10,-10000,0,0,1,1,1,0,0,0.42836639333658805,0.5034836571463038,-0.07511726380971578
1,4,2,90,0,1,10,-10000,0,0,1,1,1,0,1,0.42836639333658805,0.5034836571463038,-0.07511726380971578
1,4,2,90,0,1,10,-10000,1,1,0,0,0,1000,0,0.5084217703783568,0.46360340201895944,0.04481836835939734
1,4,2,90,0,1,10,-10000,1,1,0,0,0,1000,1,0.5084217703783568,0.46360340201895944,0.04481836835939734
1,4,2,90,0,1,10,-10000,1,1,0,0,0,0,0,0.5613827180878002,0.635843318649713,-0.07446060056191284
1,4,2,90,0,1,10,-10000,1,1,0,0,0,0,1,0.5613827180878002,0.635843318649713,-0.07446060056191284
1,4,2,90,0,1,10,-10000,1,1,0,0,1,1000,0,0.41027794010903756,0.366689207691275,0.043588732417762566
1,4,2,90,0,1,10,-10000,1,1,0,0,1,1000,1,0.41027794010903756,0.366689207691275,0.043588732417762566
1,4,2,90,0,1,10,-10000,1,1,0,0,1,0,0,0.46263699519256785,0.5391113541188848,-0.07647435892631693
1,4,2,90,0,1,10,-10000,1,1,0,0,1,0,1,0.46263699519256785,0.5391113541188848,-0.07647435892631693
1,4,2,90,0,1,10,-10000,1,1,0,1,0,1000,0,0.49174046415049794,0.43441309186676674,0.05732737228373119
1,4,2,90,0,1,10,-10000,1,1,0,1,0,1000,1,0.49174046415049794,0.43441309186676674,0.05732737228373119
1,4,2,90,0,1,10,-10000,1,1,0,1,0,0,0,0.5448898596221045,0.6081027695317638,-0.06321290990965933
1,4,2,90,0,1,10,-10000,1,1,0,1,0,0,1,0.5448898596221045,0.6081027695317638,-0.06321290990965933
1,4,2,90,0,1,10,-10000,1,1,0,1,1,1000,0,0.3942342880536985,0.3397361270785273,0.054498160975171184
1,4,2,90,0,1,10,-10000,1,1,0,1,1,1000,1,0.3942342880536985,0.3397361270785273,0.054498160975171184
1,4,2,90,0,1,10,-10000,1,1,0,1,1,0,0,0.44609468061323765,0.5096842828929011,-0.06358960227966348
1,4,2,90,0,1,10,-10000,1,1,0,1,1,0,1,0.44609468061323765,0.5096842828929011,-0.06358960227966348
1,4,2,90,0,1,10,-10000,1,1,1,0,0,1000,0,0.5324212161933601,0.5064878910240017,0.025933325169358423
1,4,2,90,0,1,10,-10000,1,1,1,0,0,1000,1,0.5324212161933601,0.5064878910240017,0.025933325169358423
1,4,2,90,0,1,10,-10000,1,1,1,0,0,0,0,0.5849075306139083,0.6746220855790782,-0.08971455496516989
1,4,2,90,0,1,10,-10000,1,1,1,0,0,0,1,0.5849075306139083,0.6746220855790782,-0.08971455496516989
1,4,2,90,0,1,10,-10000,1,1,1,0,1,1000,0,0.43373222996021715,0.40741807574000155,0.026314154220215602
1,4,2,90,0,1,10,-10000,1,1,1,0,1,1000,1,0.43373222996021715,0.40741807574000155,0.026314154220215602
1,4,2,90,0,1,10,-10000,1,1,1,0,1,0,0,0.486614618569864,0.5814097059015038,-0.09479508733163977
1,4,2,90,0,1,10,-10000,1,1,1,0,1,0,1,0.486614618569864,0.5814097059015038,-0.09479508733163977
1,4,2,90,0,1,10,-10000,1,1,1,1,0,1000,0,0.5157786747919109,0.47699857597352213,0.03878009881838873
1,4,2,90,0,1,10,-10000,1,1,1,1,0,1000,1,0.5157786747919109,0.47699857597352213,0.03878009881838873
1,4,2,90,0,1,10,-10000,1,1,1,1,0,0,0,0.5686195184599748,0.6482011812238527,-0.0795816627638779
1,4,2,90,0,1,10,-10000,1,1,1,1,0,0,1,0.5686195184599748,0.6482011812238527,-0.0795816627638779
1,4,2,90,0,1,10,-10000,1,1,1,1,1,1000,0,0.4174206062094892,0.37926408834363967,0.038156517865849504
1,4,2,90,0,1,10,-10000,1,1,1,1,1,1000,1,0.4174206062094892,0.37926408834363967,0.038156517865849504
1,4,2,90,0,1,10,-10000,1,1,1,1,1,0,0,0.46996477073231635,0.5524412692493396,-0.08247649851702321
1,4,2,90,0,1,10,-10000,1,1,1,1,1,0,1,0.46996477073231635,0.5524412692493396,-0.08247649851702321
1,4,2,90,0,1,10,-10000,1,0,0,0,0,1000,0,0.551173586702443,0.4857281116838324,0.06544547501861059
1,4,2,90,0,1,10,-10000,1,0,0,0,0,1000,1,0.551173586702443,0.4857281116838324,0.06544547501861059
1,4,2,90,0,1,10,-10000,1,0,0,0,0,0,0,0.6031240102870749,0.6561331573328957,-0.053009147045820826
1,4,2,90,0,1,10,-10000,1,0,0,0,0,0,1,0.6031240102870749,0.6561331573328957,-0.053009147045820826
1,4,2,90,0,1,10,-10000,1,0,0,0,1,1000,0,0.45237155194949447,0.3875303204256691,0.06484123152382537
1,4,2,90,0,1,10,-10000,1,0,0,0,1,1000,1,0.45237155194949447,0.3875303204256691,0.06484123152382537
1,4,2,90,0,1,10,-10000,1,0,0,0,1,0,0,0.5054978263335507,0.561070306707952,-0.05557248037440132
1,4,2,90,0,1,10,-10000,1,0,0,0,1,0,1,0.5054978263335507,0.561070306707952,-0.05557248037440132
1,4,2,90,0,1,10,-10000,1,0,0,1,0,1000,0,0.5346150833001142,0.4563298626126944,0.07828522068741978
1,4,2,90,0,1,10,-10000,1,0,0,1,0,1000,1,0.5346150833001142,0.4563298626126944,0.07828522068741978
1,4,2,90,0,1,10,-10000,1,0,0,1,0,0,0,0.5870461396781711,0.6290364869794863,-0.041990347301315234
1,4,2,90,0,1,10,-10000,1,0,0,1,0,0,1,0.5870461396781711,0.6290364869794863,-0.041990347301315234
1,4,2,90,0,1,10,-10000,1,0,0,1,1,1000,0,0.43589854480217266,0.35991593049173065,0.07598261431044201
1,4,2,90,0,1,10,-10000,1,0,0,1,1,1000,1,0.43589854480217266,0.35991593049173065,0.07598261431044201
1,4,2,90,0,1,10,-10000,1,0,0,1,1,0,0,0.48881705896523914,0.5318277241583343,-0.04301066519309521
1,4,2,90,0,1,10,-10000,1,0,0,1,1,0,1,0.48881705896523914,0.5318277241583343,-0.04301066519309521
1,4,2,90,0,1,10,-10000,1,0,1,0,0,1000,0,0.5748312584972597,0.5286421872162018,0.04618907128105787
1,4,2,90,0,1,10,-10000,1,0,1,0,0,1000,1,0.5748312584972597,0.5286421872162018,0.04618907128105787
1,4,2,90,0,1,10,-10000,1,0,1,0,0,0,0,0.6259019451060692,0.6937917962344993,-0.06788985112843005
1,4,2,90,0,1,10,-10000,1,0,1,0,0,0,1,0.6259019451060692,0.6937917962344993,-0.06788985112843005
1,4,2,90,0,1,10,-10000,1,0,1,0,1,1000,0,0.4762887061290473,0.42900595848357415,0.04728274764547313
1,4,2,90,0,1,10,-10000,1,0,1,0,1,1000,1,0.4762887061290473,0.42900595848357415,0.04728274764547313
1,4,2,90,0,1,10,-10000,1,0,1,0,1,0,0,0.5295079217365966,0.6028380257077469,-0.07333010397115036
1,4,2,90,0,1,10,-10000,1,0,1,0,1,0,1,0.5295079217365966,0.6028380257077469,-0.07333010397115036
1,4,2,90,0,1,10,-10000,1,0,1,1,0,1000,0,0.5584463415336361,0.4991676540647783,0.05927868746885784
1,4,2,90,0,1,10,-10000,1,0,1,1,0,1000,1,0.5584463415336361,0.4991676540647783,0.05927868746885784
1,4,2,90,0,1,10,-10000,1,0,1,1,0,0,0,0.6101503767963645,0.6681618163794881,-0.0580114395831236
1,4,2,90,0,1,10,-10000,1,0,1,1,0,0,1,0.6101503767963645,0.6681618163794881,-0.0580114395831236
1,4,2,90,0,1,10,-10000,1,0,1,1,1,1000,0,0.45967582081867436,0.4003680818867055,0.05930773893196889
1,4,2,90,0,1,10,-10000,1,0,1,1,1,1000,1,0.45967582081867436,0.4003680818867055,0.05930773893196889
1,4,2,90,0,1,10,-10000,1,0,1,1,1,0,0,0.5128565621545806,0.5742666566286684,-0.06141009447408774
1,4,2,90,0,1,10,-10000,1,0,1,1,1,0,1,0.5128565621545806,0.5742666566286684,-0.06141009447408774
1,4,2,90,300,0,0,3000,0,1,0,0,0,1000,0,0.3455745819571276,0.2454061940390501,0.1001683879180775
1,4,2,90,300,0,0,3000,0,1,0,0,0,1000,1,0.3455745819571276,0.2454061940390501,0.1001683879180775
1,4,2,90,300,0,0,3000,0,1,0,0,0,0,0,0.39521006116934504,0.39650418577782,-0.0012941246084749447
1,4,2,90,300,0,0,3000,0,1,0,0,0,0,1,0.39521006116934504,0.39650418577782,-0.0012941246084749447
1,4,2,90,300,0,0,3000,0,1,0,0,1,1000,0,0.2621050842383987,0.17889277376828125,0.08321231047011743
1,4,2,90,300,0,0,3000,0,1,0,0,1,1000,1,0.2621050842383987,0.17889277376828125,0.08321231047011743
1,4,2,90,300,0,0,3000,0,1,0,0,1,0,0,0.3053455288538944,0.30562468415154725,-0.0002791552976528777
1,4,2,90,300,0,0,3000,0,1,0,0,1,0,1,0.3053455288538944,0.30562468415154725,-0.0002791552976528777
1,4,2,90,300,0,0,3000,0,1,0,1,0,1000,0,0.3306425020669683,0.22421177830436226,0.10643072376260607
1,4,2,90,300,0,0,3000,0,1,0,1,0,1000,1,0.3306425020669683,0.22421177830436226,0.10643072376260607
1,4,2,90,300,0,0,3000,0,1,0,1,0,0,0,0.3793765753809556,0.3686352184681942,0.010741356912761402
1,4,2,90,300,0,0,3000,0,1,0,1,0,0,1,0.3793765753809556,0.3686352184681942,0.010741356912761402
1,4,2,90,300,0,0,3000,0,1,0,1,1,1000,0,0.2494051519503185,0.1622079438792859,0.08719720807103262
1,4,2,90,300,0,0,3000,0,1,0,1,1,1000,1,0.2494051519503185,0.1622079438792859,0.08719720807103262
1,4,2,90,300,0,0,3000,0,1,0,1,1,0,0,0.29137777033574386,0.2811673586010174,0.010210411734726477
1,4,2,90,300,0,0,3000,0,1,0,1,1,0,1,0.29137777033574386,0.2811673586010174,0.010210411734726477
1,4,2,90,300,0,0,3000,0,1,1,0,0,1000,0,0.3676358911662699,0.2785898024164603,0.08904608874980957
1,4,2,90,300,0,0,3000,0,1,1,0,0,1000,1,0.3676358911662699,0.2785898024164603,0.08904608874980957
1,4,2,90,300,0,0,3000,0,1,1,0,0,0,0,0.4184141285309691,0.4382530183849055,-0.019838889853936392
1,4,2,90,300,0,0,3000,0,1,1,0,0,0,1,0.4184141285309691,0.4382530183849055,-0.019838889853936392
1,4,2,90,300,0,0,3000,0,1,1,0,1,1000,0,0.2811268140143955,0.20553220257098964,0.07559461144340585
1,4,2,90,300,0,0,3000,0,1,1,0,1,1000,1,0.2811268140143955,0.20553220257098964,0.07559461144340585
1,4,2,90,300,0,0,3000,0,1,1,0,1,0,0,0.32611844240630206,0.34324706390965576,-0.017128621503353703
1,4,2,90,300,0,0,3000,0,1,1,0,1,0,1,0.32611844240630206,0.34324706390965576,-0.017128621503353703
1,4,2,90,300,0,0,3000,0,1,1,1,0,1000,0,0.3522636730223693,0.25549986568686084,0.09676380733550843
1,4,2,90,300,0,0,3000,0,1,1,1,0,1000,1,0.3522636730223693,0.25549986568686084,0.09676380733550843
1,4,2,90,300,0,0,3000,0,1,1,1,0,0,0,0.402269344048776,0.4094404927949552,-0.00717114874617919
1,4,2,90,300,0,0,3000,0,1,1,1,0,0,1,0.402269344048776,0.4094404927949552,-0.00717114874617919
1,4,2,90,300,0,0,3000,0,1,1,1,1,1000,0,0.26783975713201136,0.18692841345058153,0.08091134368142983
1,4,2,90,300,0,0,3000,0,1,1,1,1,1000,1,0.26783975713201136,0.18692841345058153,0.08091134368142983
1,4,2,90,300,0,0,3000,0,1,1,1,1,0,0,0.311626728920886,0.31715417054665956,-0.005527441625773566
1,4,2,90,300,0,0,3000,0,1,1,1,1,0,1,0.311626728920886,0.31715417054665956,-0.005527441625773566
1,4,2,90,300,0,0,3000,0,0,0,0,0,1000,0,0.3853678054615809,0.2622080634719234,0.12315974198965751
1,4,2,90,300,0,0,3000,0,0,0,0,0,1000,1,0.3853678054615809,0.2622080634719234,0.12315974198965751
1,4,2,90,300,0,0,3000,0,0,0,0,0,0,0,0.4369030645518251,0.41792161925266835,0.01898144529915674
1,4,2,90,300,0,0,3000,0,0,0,0,0,0,1,0.4369030645518251,0.41792161925266835,0.01898144529915674
1,4,2,90,300,0,0,3000,0,0,0,0,1,1000,0,0.29664354263984316,0.19230127925172313,0.10434226338812003
1,4,2,90,300,0,0,3000,0,0,0,0,1,1000,1,0.29664354263984316,0.19230127925172313,0.10434226338812003
1,4,2,90,300,0,0,3000,0,0,0,0,1,0,0,0.34293382998601846,0.3247749648781453,0.01815886510787318
1,4,2,90,300,0,0,3000,0,0,0,0,1,0,1,0.34293382998601846,0.3247749648781453,0.01815886510787318
1,4,2,90,300,0,0,3000,0,0,0,1,0,1000,0,0.369687603231786,0.24002412793593147,0.12966347529585454
1,4,2,90,300,0,0,3000,0,0,0,1,0,1000,1,0.369687603231786,0.24002412793593147,0.12966347529585454
1,4,2,90,300,0,0,3000,0,0,0,1,0,0,0,0.4205607571031521,0.3895189077431716,0.0310418493599805
1,4,2,90,300,0,0,3000,0,0,0,1,0,0,1,0.4205607571031521,0.3895189077431716,0.0310418493599805
1,4,2,90,300,0,0,3000,0,0,0,1,1,1000,0,0.28291172905791406,0.17463184563552908,0.10827988342238498
1,4,2,90,300,0,0,3000,0,0,0,1,1,1000,1,0.28291172905791406,0.17463184563552908,0.10827988342238498
1,4,2,90,300,0,0,3000,0,0,0,1,1,0,0,0.3280586552875651,0.2994460322560323,0.028612623031532836
1,4,2,90,300,0,0,3000,0,0,0,1,1,0,1,0.3280586552875651,0.2994460322560323,0.028612623031532836
1,4,2,90,300,0,0,3000,0,0,1,0,0,1000,0,0.40838420908417145,0.2967700892455943,0.11161411983857716
1,4,2,90,300,0,0,3000,0,0,1,0,0,1000,1,0.40838420908417145,0.2967700892455943,0.11161411983857716
1,4,2,90,300,0,0,3000,0,0,1,0,0,0,0,0.46069038545336116,0.4602058851771616,0.00048450027619956204
1,4,2,90,300,0,0,3000,0,0,1,0,0,0,1,0.46069038545336116,0.4602058851771616,0.00048450027619956204
1,4,2,90,300,0,0,3000,0,0,1,0,1,1000,0,0.3170946894669907,0.2204014530803838,0.0966932363866069
1,4,2,90,300,0,0,3000,0,0,1,0,1,1000,1,0.3170946894669907,0.2204014530803838,0.0966932363866069
1,4,2,90,300,0,0,3000,0,0,1,0,1,0,0,0.36492056084038305,0.3635205936442343,0.0013999671961487659
1,4,2,90,300,0,0,3000,0,0,1,0,1,0,1,0.36492056084038305,0.3635205936442343,0.0013999671961487659
1,4,2,90,300,0,0,3000,0,0,1,1,0,1000,0,0.39236533968821435,0.27274302156988944,0.11962231811832491
1,4,2,90,300,0,0,3000,0,0,1,1,0,1000,1,0.39236533968821435,0.27274302156988944,0.11962231811832491
1,4,2,90,300,0,0,3000,0,0,1,1,0,0,0,0.4441601433483699,0.4310575854370594,0.013102557911310486
1,4,2,90,300,0,0,3000,0,0,1,1,0,0,1,0.4441601433483699,0.4310575854370594,0.013102557911310486
1,4,2,90,300,0,0,3000,0,0,1,1,1,1000,0,0.30282377114426234,0.20079192862655051,0.10203184251771183
1,4,2,90,300,0,0,3000,0,0,1,1,1,1000,1,0.30282377114426234,0.20079192862655051,0.10203184251771183
1,4,2,90,300,0,0,3000,0,0,1,1,1,0,0,0.34959911182872794,0.3366766027803452,0.012922509048382713
1,4,2,90,300,0,0,3000,0,0,1,1,1,0,1,0.34959911182872794,0.3366766027803452,0.012922509048382713
1,4,2,90,300,0,0,3000,1,1,0,0,0,1000,0,0.42590166687944087,0.30197324138888626,0.1239284254905546
1,4,2,90,300,0,0,3000,1,1,0,0,0,1000,1,0.42590166687944087,0.30197324138888626,0.1239284254905546
1,4,2,90,300,0,0,3000,1,1,0,0,0,0,0,0.4786363078414054,0.46637415481680405,0.012262153024601319
1,4,2,90,300,0,0,3000,1,1,0,0,0,0,1,0.4786363078414054,0.46637415481680405,0.012262153024601319
1,4,2,90,300,0,0,3000,1,1,0,0,1,1000,0,0.33289974152505303,0.22469347782599255,0.10820626369906047
1,4,2,90,300,0,0,3000,1,1,0,0,1,1000,1,0.33289974152505303,0.22469347782599255,0.10820626369906047
1,4,2,90,300,0,0,3000,1,1,0,0,1,0,0,0.38177675469371436,0.3692795036204152,0.012497251073299187
1,4,2,90,300,0,0,3000,1,1,0,0,1,0,1,0.38177675469371436,0.3692795036204152,0.012497251073299187
1,4,2,90,300,0,0,3000,1,1,0,1,0,1000,0,0.40967148131896775,0.2776912625559254,0.13198021876304233
1,4,2,90,300,0,0,3000,1,1,0,1,0,1000,1,0.40967148131896775,0.2776912625559254,0.13198021876304233
1,4,2,90,300,0,0,3000,1,1,0,1,0,0,0,0.4620137759158464,0.4371515662172782,0.024862209698568227
1,4,2,90,300,0,0,3000,1,1,0,1,0,0,1,0.4620137759158464,0.4371515662172782,0.024862209698568227
1,4,2,90,300,0,0,3000,1,1,0,1,1,1000,0,0.31824899944403956,0.2048024019979914,0.11344659744604815
1,4,2,90,300,0,0,3000,1,1,0,1,1,1000,1,0.31824899944403956,0.2048024019979914,0.11344659744604815
1,4,2,90,300,0,0,3000,1,1,0,1,1,0,0,0.3661556225925358,0.3422389159620285,0.023916706630507323
1,4,2,90,300,0,0,3000,1,1,0,1,1,0,1,0.3661556225925358,0.3422389159620285,0.023916706630507323
1,4,2,90,300,0,0,3000,1,1,1,0,0,1000,0,0.4495682256292355,0.33936581161475443,0.11020241401448105
1,4,2,90,300,0,0,3000,1,1,1,0,0,1000,1,0.4495682256292355,0.33936581161475443,0.11020241401448105
1,4,2,90,300,0,0,3000,1,1,1,0,0,0,0,0.5026674705467932,0.5092716047179723,-0.00660413417117911
1,4,2,90,300,0,0,3000,1,1,1,0,0,0,1,0.5026674705467932,0.5092716047179723,-0.00660413417117911
1,4,2,90,300,0,0,3000,1,1,1,0,1,1000,0,0.35459032366694426,0.2560266010035239,0.09856372266342034
1,4,2,90,300,0,0,3000,1,1,1,0,1,1000,1,0.35459032366694426,0.2560266010035239,0.09856372266342034
1,4,2,90,300,0,0,3000,1,1,1,0,1,0,0,0.4047199085685976,0.4101097704853137,-0.005389861916716143
1,4,2,90,300,0,0,3000,1,1,1,0,1,0,1,0.4047199085685976,0.4101097704853137,-0.005389861916716143
1,4,2,90,300,0,0,3000,1,1,1,1,0,1000,0,0.433116564447915,0.31342715635460927,0.11968940809330575
1,4,2,90,300,0,0,3000,1,1,1,1,0,1000,1,0.433116564447915,0.31342715635460927,0.11968940809330575
1,4,2,90,300,0,0,3000,1,1,1,1,0,0,0,0.48598831121604374,0.47977777911392394,0.0062105321021198034
1,4,2,90,300,0,0,3000,1,1,1,1,0,0,1,0.48598831121604374,0.47977777911392394,0.0062105321021198034
1,4,2,90,300,0,0,3000,1,1,1,1,1,1000,0,0.3394707582040298,0.23419963320589945,0.10527112499813032
1,4,2,90,300,0,0,3000,1,1,1,1,1,1000,1,0.3394707582040298,0.23419963320589945,0.10527112499813032
1,4,2,90,300,0,0,3000,1,1,1,1,1,0,0,0.3887503250359965,0.38188964895989125,0.006860676076105243
1,4,2,90,300,0,0,3000,1,1,1,1,1,0,1,0.3887503250359965,0.38188964895989125,0.006860676076105243
1,4,2,90,300,0,0,3000,1,0,0,0,0,1000,0,0.4683252548645264,0.3210004946808481,0.1473247601836783
1,4,2,90,300,0,0,3000,1,0,0,0,0,1000,1,0.4683252548645264,0.3210004946808481,0.1473247601836783
1,4,2,90,300,0,0,3000,1,0,0,0,0,0,0,0.5215407826529914,0.4885106690646271,0.03303011358836433
1,4,2,90,300,0,0,3000,1,0,0,0,0,0,1,0.5215407826529914,0.4885106690646271,0.03303011358836433
1,4,2,90,300,0,0,3000,1,0,0,0,1,1000,0,0.3720632323862569,0.24052926623530752,0.13153396615094937
1,4,2,90,300,0,0,3000,1,0,0,0,1,1000,1,0.3720632323862569,0.24052926623530752,0.13153396615094937
1,4,2,90,300,0,0,3000,1,0,0,0,1,0,0,0.42304388661258296,0.39017713612010574,0.032866750492477226
1,4,2,90,300,0,0,3000,1,0,0,0,1,0,1,0.42304388661258296,0.39017713612010574,0.032866750492477226
1,4,2,90,300,0,0,3000,1,0,0,1,0,1000,0,0.4517505358401061,0.29583695824328815,0.15591357759681795
1,4,2,90,300,0,0,3000,1,0,0,1,0,1000,1,0.4517505358401061,0.29583695824328815,0.15591357759681795
1,4,2,90,300,0,0,3000,1,0,0,1,0,0,0,0.50487111590848,0.45909435067031146,0.04577676523816854
1,4,2,90,300,0,0,3000,1,0,0,1,0,0,1,0.50487111590848,0.45909435067031146,0.04577676523816854
1,4,2,90,300,0,0,3000,1,0,0,1,1,1000,0,0.35661028777341164,0.21963345106044008,0.13697683671297156
1,4,2,90,300,0,0,3000,1,0,0,1,1,1000,1,0.35661028777341164,0.21963345106044008,0.13697683671297156
1,4,2,90,300,0,0,3000,1,0,0,1,1,0,0,0.4068454281509947,0.3624857656491399,0.0443596625018548
1,4,2,90,300,0,0,3000,1,0,0,1,1,0,1,0.4068454281509947,0.3624857656491399,0.0443596625018548
1,4,2,90,300,0,0,3000,1,0,1,0,0,1000,0,0.49232758590274833,0.3595355965031582,0.13279198939959014
1,4,2,90,300,0,0,3000,1,0,1,0,0,1000,1,0.49232758590274833,0.3595355965031582,0.13279198939959014
1,4,2,90,300,0,0,3000,1,0,1,0,0,0,0,0.545472335180151,0.5314165488837032,0.01405578629644788
1,4,2,90,300,0,0,3000,1,0,1,0,0,0,1,0.545472335180151,0.5314165488837032,0.01405578629644788
1,4,2,90,300,0,0,3000,1,0,1,0,1,1000,0,0.39479542034058945,0.2732922560452343,0.12150316429535513
1,4,2,90,300,0,0,3000,1,0,1,0,1,1000,1,0.39479542034058945,0.2732922560452343,0.12150316429535513
1,4,2,90,300,0,0,3000,1,0,1,0,1,0,0,0.44667519881313256,0.43173636617614986,0.014938832636982702
1,4,2,90,300,0,0,3000,1,0,1,0,1,0,1,0.44667519881313256,0.43173636617614986,0.014938832636982702
1,4,2,90,300,0,0,3000,1,0,1,1,0,1000,0,0.4756633752973371,0.3328319940655011,0.14283138123183597
1,4,2,90,300,0,0,3000,1,0,1,1,0,1000,1,0.4756633752973371,0.3328319940655011,0.14283138123183597
1,4,2,90,300,0,0,3000,1,0,1,1,0,0,0,0.5288832809436983,0.5019520558127688,0.026931225130929493
1,4,2,90,300,0,0,3000,1,0,1,1,0,0,1,0.5288832809436983,0.5019520558127688,0.026931225130929493
1,4,2,90,300,0,0,3000,1,0,1,1,1,1000,0,0.3789681372685068,0.25048893392143184,0.12847920334707497
1,4,2,90,300,0,0,3000,1,0,1,1,1,1000,1,0.3789681372685068,0.25048893392143184,0.12847920334707497
1,4,2,90,300,0,0,3000,1,0,1,1,1,0,0,0.43024665369191073,0.40304487890685226,0.027201774785058475
1,4,2,90,300,0,0,3000,1,0,1,1,1,0,1,0.43024665369191073,0.40304487890685226,0.027201774785058475
1,4,2,90,300,0,0,-10000,0,1,0,0,0,1000,0,0.37622356235825716,0.2528651012996677,0.12335846105858944
1,4,2,90,300,0,0,-10000,0,1,0,0,0,1000,1,0.37622356235825716,0.2528651012996677,0.12335846105858944
1,4,2,90,300,0,0,-10000,0,1,0,0,0,0,0,0.4273862806495187,0.40608413848082714,0.021302142168691585
1,4,2,90,300,0,0,-10000,0,1,0,0,0,0,1,0.4273862806495187,0.40608413848082714,0.021302142168691585
1,4,2,90,300,0,0,-10000,0,1,0,0,1,1000,0,0.2886160048833001,0.18482522524432288,0.1037907796389772
1,4,2,90,300,0,0,-10000,0,1,0,0,1,1000,1,0.2886160048833001,0.18482522524432288,0.1037907796389772
1,4,2,90,300,0,0,-10000,0,1,0,0,1,0,0,0.33424891482027175,0.3141518956495211,0.02009701917075063
1,4,2,90,300,0,0,-10000,0,1,0,0,1,0,1,0.33424891482027175,0.3141518956495211,0.02009701917075063
1,4,2,90,300,0,0,-10000,0,1,0,1,0,1000,0,0.36069708050771243,0.23122389226333057,0.12947318824438186
1,4,2,90,300,0,0,-10000,0,1,0,1,0,1000,1,0.36069708050771243,0.23122389226333057,0.12947318824438186
1,4,2,90,300,0,0,-10000,0,1,0,1,0,0,0,0.41114003611407257,0.37796353625127954,0.03317649986279303
1,4,2,90,300,0,0,-10000,0,1,0,1,0,0,1,0.41114003611407257,0.37796353625127954,0.03317649986279303
1,4,2,90,300,0,0,-10000,0,1,0,1,1,1000,0,0.27511044370769777,0.16770009688727772,0.10741034682042006
1,4,2,90,300,0,0,-10000,0,1,0,1,1,1000,1,0.27511044370769777,0.16770009688727772,0.10741034682042006
1,4,2,90,300,0,0,-10000,0,1,0,1,1,0,0,0.3195672399655208,0.2892964878221877,0.03027075214333308
1,4,2,90,300,0,0,-10000,0,1,0,1,1,0,1,0.3195672399655208,0.2892964878221877,0.03027075214333308
1,4,2,90,300,0,0,-10000,0,1,1,0,0,1000,0,0.39904840343578246,0.2866741291066405,0.11237427432914199
1,4,2,90,300,0,0,-10000,0,1,1,0,0,1000,1,0.39904840343578246,0.2866741291066405,0.11237427432914199
1,4,2,90,300,0,0,-10000,0,1,1,0,0,0,0,0.4510705183417808,0.44809271497663955,0.0029778033651412517
1,4,2,90,300,0,0,-10000,0,1,1,0,0,0,1,0.4510705183417808,0.44809271497663955,0.0029778033651412517
1,4,2,90,300,0,0,-10000,0,1,1,0,1,1000,0,0.3087566625087439,0.21211985529724428,0.09663680721149961
1,4,2,90,300,0,0,-10000,0,1,1,0,1,1000,1,0.3087566625087439,0.21211985529724428,0.09663680721149961
1,4,2,90,300,0,0,-10000,0,1,1,0,1,0,0,0.3559804948966973,0.3522914095823031,0.0036890853143942137
1,4,2,90,300,0,0,-10000,0,1,1,0,1,0,1,0.3559804948966973,0.3522914095823031,0.0036890853143942137
1,4,2,90,300,0,0,-10000,0,1,1,1,0,1000,0,0.38315856440297447,0.2631585713056964,0.11999999309727805
1,4,2,90,300,0,0,-10000,0,1,1,1,0,1000,1,0.38315856440297447,0.2631585713056964,0.11999999309727805
1,4,2,90,300,0,0,-10000,0,1,1,1,0,0,0,0.43460728896570117,0.41911593709608813,0.015491351869613035
1,4,2,90,300,0,0,-10000,0,1,1,1,0,0,1,0.43460728896570117,0.41911593709608813,0.015491351869613035
